  220.000000   11.001200   16.481768
  222.000000   6.004557   15.700184
  223.000000   15.779193   16.962864
  224.000000   11.301135   16.162231
  225.000000   25.229092   17.990650
  226.000000   23.200418   17.313103
  228.000000   4.245015   15.653900
  229.000000   36.515110   18.392923
  230.000000   7.608639   16.007389
  232.000000   10.659587   16.012781
  233.000000   11.765167   16.458286
  234.000000   18.915230   16.799206
  235.000000   20.592079   17.442595
  236.000000   35.610046   18.452768
  237.000000   39.353249   19.532255
  239.000000   4.496874   15.554368
  240.000000   55.192474   20.918631
  241.000000   12.216438   16.195591
  243.000000   12.802332   16.494871
  244.000000   21.759716   17.087973
  245.000000   22.998577   17.638990
  247.000000   4.137436   15.447338
  248.000000   31.431379   18.403316
  249.000000   8.754333   15.820379
  251.000000   8.248675   15.942712
  252.000000   14.396385   16.334597
  253.000000   13.602443   16.548992
  254.000000   25.640160   17.438953
  255.000000   25.164576   17.841255
  257.000000   4.486148   15.458508
  258.000000   35.132202   18.755140
  259.000000   9.917990   15.932676
  261.000000   8.804066   15.978106
  262.000000   16.468758   16.540525
  263.000000   14.963401   16.668686
  264.000000   29.462234   17.836664
  265.000000   28.319220   18.153788
  267.000000   4.743797   15.485552
  268.000000   40.060997   19.223431
  269.000000   10.960448   16.051044
  271.000000   9.708145   16.055603
  272.000000   18.430504   16.756903
  273.000000   16.925077   16.857233
  275.000000   4.353416   15.413968
  276.000000   23.193989   17.436861
  277.000000   8.078989   15.750213
  279.000000   6.672286   15.695863
  280.000000   12.512541   16.165169
  281.000000   10.431929   16.114979
  282.000000   21.197876   17.039028
  283.000000   18.707130   17.030260
  285.000000   4.605555   15.445684
  286.000000   26.067545   17.710814
  287.000000   8.913719   15.856724
  289.000000   7.140234   15.739542
  290.000000   14.002877   16.342331
  291.000000   11.514410   16.219822
  292.000000   23.963676   17.359753
  293.000000   21.148197   17.275780
  295.000000   4.786496   15.485313
  296.000000   29.810820   18.069185
  297.000000   9.662034   15.964765
  299.000000   7.844127   15.809853
  300.000000   15.418867   16.523825
  301.000000   13.016858   16.370367
  303.000000   4.434844   15.435400
  304.000000   17.638771   16.794395
  305.000000   7.371170   15.726823
  307.000000   5.747873   15.573747
  308.000000   10.808619   16.061522
  309.000000   8.415618   15.860775
  310.000000   17.460447   16.751516
  311.000000   14.381233   16.505924
  313.000000   4.626771   15.471966
  314.000000   19.799084   17.003199
  315.000000   7.993898   15.819928
  317.000000   6.107399   15.613903
  318.000000   11.915912   16.207130
  319.000000   9.231739   15.944396
  320.000000   19.514988   17.004131
  321.000000   16.208004   16.691345
  323.000000   4.762632   15.511331
  324.000000   22.584820   17.268324
  325.000000   8.554619   15.910401
  327.000000   6.629344   15.669756
  328.000000   12.974483   16.351944
  329.000000   10.345080   16.057428
  330.000000   21.581331   17.263309
  331.000000   18.580462   16.931765
  333.000000   4.839838   15.546283
  334.000000   26.108423   17.603491
  335.000000   9.044062   15.993776
  337.000000   7.350933   15.742696
  338.000000   13.979795   16.492609
  339.000000   11.811939   16.204184
  341.000000   4.480040   15.492393
  342.000000   15.852362   16.560373
  343.000000   6.974715   15.762086
  345.000000   5.623972   15.560587
  346.000000   9.887371   16.060013
  347.000000   7.956732   15.795600
  348.000000   15.537406   16.667564
  349.000000   13.155865   16.335468
  351.000000   4.593970   15.516457
  352.000000   17.900520   16.753035
  353.000000   7.411454   15.827371
  355.000000   6.004352   15.596991
  356.000000   10.703274   16.165680
  357.000000   8.769060   15.872553
  358.000000   17.116199   16.858263
  359.000000   14.892633   16.505297
  361.000000   4.664235   15.537179
  362.000000   20.485741   16.991982
  363.000000   7.800734   15.883631
  365.000000   6.527149   15.642612
  366.000000   11.487387   16.264252
  367.000000   9.835607   15.971674
  368.000000   18.722473   17.048105
  369.000000   17.097258   16.719913
  371.000000   4.692273   15.549789
  372.000000   23.700375   17.287355
  373.000000   8.140896   15.928648
  375.000000   7.222974   15.699614
  376.000000   12.240248   16.353958
  377.000000   11.209231   16.096529
  378.000000   20.364670   17.236258
  379.000000   19.852821   16.987717
  381.000000   4.680498   15.553155
  382.000000   27.658461   17.646580
  383.000000   8.432770   15.960030
  385.000000   8.132399   15.770172
  386.000000   12.966368   16.433323
  387.000000   12.950323   16.252773
  389.000000   4.352492   15.474373
  390.000000   17.194439   16.599463
  391.000000   6.479337   15.705153
  393.000000   6.281077   15.569411
  394.000000   9.063915   15.977379
  395.000000   8.906875   15.823444
  396.000000   14.232003   16.542618
  397.000000   14.546286   16.392965
  399.000000   4.400180   15.462483
  400.000000   19.528526   16.797792
  401.000000   6.776820   15.718321
  403.000000   6.781739   15.591657
  404.000000   9.685715   16.023926
  405.000000   9.896628   15.895047
  406.000000   15.540086   16.662397
  407.000000   16.541357   16.569517
  409.000000   4.420796   15.443810
  410.000000   22.397327   17.040184
  411.000000   7.046554   15.718534
  413.000000   7.432342   15.620626
  414.000000   10.298959   16.060219
  415.000000   11.147110   15.986794
  416.000000   16.899843   16.778290
  417.000000   19.006981   16.789473
  419.000000   4.416729   15.415052
  420.000000   25.892111   17.333691
  421.000000   7.289611   15.702976
  423.000000   8.263696   15.658416
  424.000000   10.907569   16.084606
  425.000000   12.707060   16.103170
  426.000000   18.328793   16.889643
  427.000000   22.023020   17.061705
  429.000000   4.392579   15.375428
